State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Rajasthan,Ganganagar,Suratgarh,Wheat,Other,FAQ,12/09/2025,2560,2950,2707
Rajasthan,"Jaipur Rural",Bassi,"Bajra(Pearl Millet/Cumbu)",Other,Non-FAQ,12/09/2025,2250,2250,2250
Rajasthan,"Jaipur Rural",Bassi,Mustard,Other,Non-FAQ,12/09/2025,6291,6871,6581
Rajasthan,Jalore,Jalore,Brinjal,Other,FAQ,12/09/2025,3000,3500,3300
Rajasthan,Jalore,Jalore,Lemon,Other,FAQ,12/09/2025,1500,1800,1600
Telangana,Karimnagar,Vemulawada,Paddy(Dhan)(Common),"I.R. 64",FAQ,12/09/2025,2300,2320,2320
Tripura,Gomati,Nutanbazar,"Bhindi(Ladies Finger)",Bhindi,FAQ,12/09/2025,11500,13000,12500
Tripura,Gomati,Nutanbazar,"Bitter gourd","Bitter Gourd",FAQ,12/09/2025,9850,10000,9950
Tripura,Gomati,Nutanbazar,Brinjal,Round/Long,FAQ,12/09/2025,4850,5000,4950
Tripura,Gomati,Nutanbazar,"Green Chilli","Green Chilly",FAQ,12/09/2025,16500,18000,17500
"Uttar Pradesh",Aligarh,Charra,Potato,Desi,FAQ,12/09/2025,1000,1100,1050
"Uttar Pradesh",Amroha,Hasanpur,Cauliflower,Local,FAQ,12/09/2025,2100,3000,2520
"Uttar Pradesh",Amroha,Hasanpur,Onion,Nasik,Non-FAQ,12/09/2025,1000,1200,1100
"Uttar Pradesh",Amroha,Hasanpur,Ridgeguard(Tori),Other,FAQ,12/09/2025,1410,1500,1450
"Uttar Pradesh",Badaun,Babrala,Potato,Other,Non-FAQ,12/09/2025,680,700,690
"Uttar Pradesh",Badaun,Babrala,Wood,Eucalyptus,FAQ,12/09/2025,580,600,590
"Uttar Pradesh",Badaun,Shahaswan,Apple,Other,Medium,12/09/2025,7800,8500,8000
"Uttar Pradesh",Badaun,Shahaswan,"Banana - Green","Banana - Green",FAQ,12/09/2025,1400,1600,1500
"Uttar Pradesh",Badaun,Shahaswan,Brinjal,Brinjal,FAQ,12/09/2025,900,1100,1000
"Uttar Pradesh",Balrampur,Panchpedwa,"Banana - Green","Banana - Green",FAQ,12/09/2025,1600,1800,1700
"Uttar Pradesh",Balrampur,Panchpedwa,Onion,Red,FAQ,12/09/2025,1600,1800,1700
"Uttar Pradesh",Balrampur,Panchpedwa,Potato,Potato,FAQ,12/09/2025,1200,1400,1300
"Uttar Pradesh",Bareilly,Anwala,Pumpkin,Pumpkin,FAQ,12/09/2025,1000,1200,1100
"Uttar Pradesh",Bareilly,Anwala,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,12/09/2025,1200,1500,1400
"Uttar Pradesh",Bijnor,Chaandpur,Onion,Red,FAQ,12/09/2025,900,1100,1000
"Uttar Pradesh",Bijnor,Chaandpur,Potato,Desi,FAQ,12/09/2025,1000,1200,1100
"Uttar Pradesh",Bijnor,Chaandpur,Tomato,Hybrid,FAQ,12/09/2025,1600,1800,1700
"Uttar Pradesh",Bulandshahar,Gulavati,"Bhindi(Ladies Finger)",Other,FAQ,12/09/2025,2100,2300,2200
"Uttar Pradesh",Bulandshahar,Gulavati,"Green Chilli","Green Chilly",FAQ,12/09/2025,2100,2300,2200
"Uttar Pradesh",Bulandshahar,Sikarpur,Apple,Apple,Large,12/09/2025,6000,6200,6100
"Uttar Pradesh",Bulandshahar,Sikarpur,Colacasia,Colacasia,FAQ,12/09/2025,1600,1800,1700
"Uttar Pradesh",Bulandshahar,Sikarpur,Lemon,Lemon,FAQ,12/09/2025,4000,4200,4100
"Uttar Pradesh",Bulandshahar,Sikarpur,Onion,Red,FAQ,12/09/2025,900,1050,1000
"Uttar Pradesh",Bulandshahar,Sikarpur,Potato,Potato,FAQ,12/09/2025,850,1000,950
"Uttar Pradesh",Bulandshahar,Sikarpur,Raddish,Raddish,FAQ,12/09/2025,2000,2200,2100
"Uttar Pradesh",Bulandshahar,Sikarpur,"Sponge gourd","Sponge gourd",FAQ,12/09/2025,1000,1200,1100
"Uttar Pradesh",Etawah,Jasvantnagar,Tomato,Hybrid,FAQ,12/09/2025,2270,2370,2320
"Uttar Pradesh",Fatehpur,Jahanabad,"Green Chilli","Green Chilly",FAQ,12/09/2025,2500,2520,2510
"Uttar Pradesh",Ghazipur,Jamanian,"Green Chilli","Green Chilly",FAQ,12/09/2025,2000,2100,2050
"Uttar Pradesh",Hathras,Shadabad,Onion,Red,FAQ,12/09/2025,1300,1400,1350
"Uttar Pradesh",Hathras,Sikandraraau,"Bajra(Pearl Millet/Cumbu)",Deshi,FAQ,12/09/2025,2205,2340,2260
"Uttar Pradesh",Hathras,Sikandraraau,Potato,Desi,FAQ,12/09/2025,640,800,750
"Uttar Pradesh","Jalaun (Orai)",Jalaun,Apple,Apple,Small,12/09/2025,3500,3500,3500
"Uttar Pradesh","Jalaun (Orai)",Jalaun,Onion,Red,FAQ,12/09/2025,1200,1500,1350
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Onion,Red,FAQ,12/09/2025,1340,1540,1440
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,"White Peas","White Peas",FAQ,12/09/2025,4045,4245,4145
"Uttar Pradesh",Jhansi,Chirgaon,Onion,Red,FAQ,12/09/2025,1300,1450,1365
"Uttar Pradesh",Jhansi,"Jhansi (Grain)","Lentil (Masur)(Whole)","Masoor Gola",FAQ,12/09/2025,6400,6700,6450
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Apple,"Kasmir/Shimla - II",Medium,12/09/2025,8400,8500,8450
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,"Bhindi(Ladies Finger)",Other,FAQ,12/09/2025,2100,2140,2120
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,"Green Chilli","Green Chilly",FAQ,12/09/2025,5400,5470,5450
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,"Pointed gourd (Parval)",Other,FAQ,12/09/2025,1900,1989,1939
"Uttar Pradesh",Maharajganj,Anandnagar,Apple,Delicious,Medium,12/09/2025,7200,7600,7400
"Uttar Pradesh",Maharajganj,Anandnagar,Rice,III,FAQ,12/09/2025,3800,4200,4000
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Apple,Delicious,Medium,12/09/2025,7000,7200,7100
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Brinjal,Brinjal,FAQ,12/09/2025,1000,1150,1110
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Potato,Desi,FAQ,12/09/2025,800,900,850
"Uttar Pradesh",Meerut,Sardhana,Onion,Red,Non-FAQ,12/09/2025,1200,1400,1300
"Uttar Pradesh",Meerut,Sardhana,Potato,Desi,FAQ,12/09/2025,1100,1150,1125
"Uttar Pradesh",Meerut,Sardhana,Tomato,Deshi,FAQ,12/09/2025,2200,2400,2300
"Uttar Pradesh",Raebarelli,Lalganj,"Bhindi(Ladies Finger)",Bhindi,FAQ,12/09/2025,1200,1400,1300
"Uttar Pradesh",Raebarelli,Lalganj,"Bottle gourd","Bottle Gourd",FAQ,12/09/2025,1000,1200,1100
"Uttar Pradesh",Raebarelli,Lalganj,Potato,Desi,FAQ,12/09/2025,900,1000,950
"Uttar Pradesh",Raebarelli,Lalganj,Wheat,Dara,FAQ,12/09/2025,2450,2575,2500
"Uttar Pradesh",Saharanpur,Chutmalpur,"Bhindi(Ladies Finger)",Bhindi,FAQ,12/09/2025,1500,1700,1600
"Uttar Pradesh",Saharanpur,Chutmalpur,"Green Chilli","Green Chilly",FAQ,12/09/2025,3100,3300,3200
"Uttar Pradesh",Saharanpur,Chutmalpur,Guava,Guava,Medium,12/09/2025,1300,1500,1400
"Uttar Pradesh",Saharanpur,Chutmalpur,Onion,Red,FAQ,12/09/2025,1500,1700,1600
"Uttar Pradesh",Saharanpur,Chutmalpur,Tomato,Hybrid,FAQ,12/09/2025,2400,2600,2500
"Uttar Pradesh",Saharanpur,Gangoh,Garlic,Garlic,FAQ,12/09/2025,4500,5000,4600
"Uttar Pradesh","Sant Kabir Nagar",Khalilabad,"Banana - Green","Banana - Green",FAQ,12/09/2025,1400,1550,1450
"Uttar Pradesh","Sant Kabir Nagar",Khalilabad,Brinjal,Brinjal,FAQ,12/09/2025,1100,1250,1150
"Uttar Pradesh",Shamli,Kairana,Brinjal,Round/Long,FAQ,12/09/2025,1000,1100,1050
"Uttar Pradesh",Shamli,Kairana,Garlic,Garlic,FAQ,12/09/2025,5400,5500,5450
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Gur(Jaggery),Yellow,FAQ,12/09/2025,3000,3200,3100
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Wheat,Dara,FAQ,12/09/2025,2460,2470,2465
Uttrakhand,Dehradoon,Vikasnagar,Apple,Other,Medium,12/09/2025,4000,4500,4500
Uttrakhand,Dehradoon,Vikasnagar,Brinjal,Other,FAQ,12/09/2025,800,1000,1000
Uttrakhand,Dehradoon,Vikasnagar,Cauliflower,Other,FAQ,12/09/2025,700,1700,1700
Uttrakhand,Dehradoon,Vikasnagar,Colacasia,Other,FAQ,12/09/2025,1500,2000,2000
Uttrakhand,Dehradoon,Vikasnagar,Potato,Other,Non-FAQ,12/09/2025,1500,1500,1500
Uttrakhand,Dehradoon,Vikasnagar,Tomato,Other,Non-FAQ,12/09/2025,2200,2500,2500
Uttrakhand,"Garhwal (Pauri)",Kotadwara,Onion,Other,FAQ,12/09/2025,1200,1800,1400
Uttrakhand,"Garhwal (Pauri)",Kotadwara,Potato,Other,FAQ,12/09/2025,800,1500,1000
Uttrakhand,"Garhwal (Pauri)",Kotadwara,Pumpkin,Pumpkin,FAQ,12/09/2025,600,800,700
Uttrakhand,"Garhwal (Pauri)",Kotadwara,Tomato,Tomato,FAQ,12/09/2025,800,1500,1000
Uttrakhand,Haridwar,"Bhagwanpur(Naveen Mandi Sthal)",Tomato,Other,Non-FAQ,12/09/2025,1000,1300,1200
Uttrakhand,Haridwar,"Haridwar Union",Capsicum,Capsicum,FAQ,12/09/2025,3000,3500,3200
Uttrakhand,Haridwar,"Haridwar Union","Green Chilli","Green Chilly",FAQ,12/09/2025,1500,2500,2000
Uttrakhand,Haridwar,"Haridwar Union",Lemon,Other,FAQ,12/09/2025,3000,4000,3500
Uttrakhand,Haridwar,"Haridwar Union",Potato,Potato,FAQ,12/09/2025,800,1200,1000
Uttrakhand,Haridwar,Lakshar,Wheat,Other,FAQ,12/09/2025,2500,2520,2510
Uttrakhand,Haridwar,Roorkee,"Bhindi(Ladies Finger)",Other,FAQ,12/09/2025,500,700,600
Uttrakhand,Haridwar,Roorkee,Cucumbar(Kheera),Other,FAQ,12/09/2025,500,800,600
Uttrakhand,UdhamSinghNagar,Bazpur,Pomegranate,Other,Large,12/09/2025,8000,8000,8000
Uttrakhand,UdhamSinghNagar,Kicchha,"Bhindi(Ladies Finger)",Bhindi,FAQ,12/09/2025,1000,1200,1100
Uttrakhand,UdhamSinghNagar,Rudrapur,Apple,Other,Medium,12/09/2025,6000,7000,6500
Uttrakhand,UdhamSinghNagar,Rudrapur,Colacasia,Other,FAQ,12/09/2025,2000,3000,2500
Uttrakhand,UdhamSinghNagar,Rudrapur,Cucumbar(Kheera),Other,FAQ,12/09/2025,2000,3000,2500
Uttrakhand,UdhamSinghNagar,Rudrapur,Pumpkin,Other,FAQ,12/09/2025,1200,2000,1400
Uttrakhand,UdhamSinghNagar,Rudrapur,"Sponge gourd",Other,FAQ,12/09/2025,2000,3000,2200
Uttrakhand,UdhamSinghNagar,Rudrapur,Tomato,Other,FAQ,12/09/2025,1500,2000,1800
"West Bengal",Medinipur(W),Ghatal,Potato,Jyoti,FAQ,12/09/2025,1300,1400,1340
"West Bengal",Nadia,Nadia,Rice,Fine,FAQ,12/09/2025,4800,5000,4900
